ZTF_Name,Version,subject_ids,Ia,Ia-norm,Ia-91T,Ia-91bg,Ia-csm,Ia-02cx,Ia-03fg,Ib,Ib-norm,IIb,Ibn,Ic,Ic-norm,Ic-BL,Ic-SLSN,II,II-norm,IIn,NotSN,AGN,Gal,LBV,M-star,QSO,C-star,TDE,NoMatch,rlap,z,Class,redshift,col4,col5,col6,col7,col9
ZTF18aaermez,ZTF18aaermez_20190212_P200_v1.ascii,53623661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,9.77,0.0226,Ia,0.02284,,2458526.5,2459896.44,-1369.94,0
ZTF18aaexyql,ZTF18aaexyql_20191102_P60_v1.ascii,53623662,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0.4753,-,0.03,,2458789.5,2460173.53,-1384.03,0
ZTF18aaexyql,ZTF18aaexyql_20191126_P60_v1.ascii,53623663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,5.53,0.0319,-,0.03,,2458813.5,2460173.53,-1360.03,0
ZTF18aaexyql,ZTF18aaexyql_20200101_P200_v1.ascii,53623664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,24.65,0.0294,-,0.03,,2458849.5,2460173.53,-1324.03,0
ZTF18aaexyql,ZTF18aaexyql_20200124_Keck1_v1.ascii,53623665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16.93,0.0299,-,0.03,,2458872.5,2460173.53,-1301.03,0
ZTF18aaeynan,ZTF18aaeynan_20180916_P60_v1.ascii,53623666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,15.93,0.0493,galaxy,0.05,,2458377.5,2459757.55,-1380.05,0
ZTF18aafcpdd,ZTF18aafcpdd_20181222_P60_v1.ascii,53623667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7.96,0.7859,-,,,2458474.5,2459846.32,-1371.82,0
ZTF18aaflcyp,ZTF18aaflcyp_20181229_P60_v1.ascii,53623668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,14.08,0.028,AGN,0.03075,,2458481.5,2459862.45,-1380.95,0
ZTF18aagpxsx,ZTF18aagpxsx_20181227_P60_v1.ascii,53623669,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,0.2728,star,,,2458479.5,2460584.41,-2104.91,0
ZTF18aagpzjk,ZTF18aagpzjk_20180320_P60_v1.ascii,53623670,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63,0.4463,II,0.013,0.016308,2458197.5,2459599.19,-1401.69,1
ZTF18aagpzjk,ZTF18aagpzjk_20180410_P200_v1.ascii,53623671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15.86,0.0114,II,0.013,0.016308,2458218.5,2459599.19,-1380.69,1
ZTF18aagrdcs,ZTF18aagrdcs_20180327_P60_v1.ascii,53623672,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72,0.0081,Ib,0.024,0.01814,2458204.5,2459599.43,-1394.93,1
ZTF18aagrdcs,ZTF18aagrdcs_20180419_P200_v1.ascii,53623673,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.05,0.0207,Ib,0.024,0.01814,2458227.5,2459599.43,-1371.93,1
ZTF18aagrdcs,ZTF18aagrdcs_20180419_TNG_v1.ascii,53623674,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.36,0.016,Ib,0.024,0.01814,2458227.5,2459599.43,-1371.93,1
ZTF18aagrkwn,ZTF18aagrkwn_20180601_P60_v1.ascii,53623675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,2,0,0,0,10.14,0.1426,AGN,0.144,,2458270.5,2459988.34,-1717.84,0
ZTF18aagrtxs,ZTF18aagrtxs_20180328_P60_v1.ascii,53623676,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75,0.0176,Ia,0.018,0.029664,2458205.5,2459596.26,-1390.76,1
ZTF18aagstdc,ZTF18aagstdc_20180402_P60_v1.ascii,53623677,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.88,0.0366,Ia,0.038,,2458210.5,2459592.39,-1381.89,1
ZTF18aagtcxj,ZTF18aagtcxj_20180410_P200_v1.ascii,53623678,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.18,0.0333,Ia,0.033,0.032402,2458218.5,2459601.48,-1382.98,1
ZTF18aagteoy,ZTF18aagteoy_20180403_P60_v1.ascii,53623679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7.57,0.0438,AGN,0.0475,,2458211.5,2460151.12,-1939.62,0
ZTF18aagteoy,ZTF18aagteoy_20180404_DCT_v3.ascii,53623680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,10.77,0.049,AGN,0.0475,,2458212.5,2460151.12,-1938.62,0
ZTF18aagtevs,ZTF18aagtevs_20180404_DCT_v2.ascii,53623681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,15.58,0.0348,CLAGN,0.0342,,2458212.5,2459688.2,-1475.7,0
ZTF18aahatvc,ZTF18aahatvc_20200507_P60_v1.ascii,53623682,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6.55,0.0985,Ia-91T,0.0778,,2458976.5,2460367.31,-1390.81,0
ZTF18aahatvc,ZTF18aahatvc_20200518_P60_v1.ascii,53623683,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51,0.0742,Ia-91T,0.0778,,2458987.5,2460367.31,-1379.81,0
ZTF18aahatvc,ZTF18aahatvc_20200522_P60_v1.ascii,53623684,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42,0.1013,Ia-91T,0.0778,,2458991.5,2460367.31,-1375.81,0
ZTF18aahatvc,ZTF18aahatvc_20200527_P200_v1.ascii,53623685,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7.19,0.0786,Ia-91T,0.0778,,2458996.5,2460367.31,-1370.81,0
ZTF18aahatvc,ZTF18aahatvc_20200527_P200_v4.ascii,53623686,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7.19,0.0786,Ia-91T,0.0778,,2458996.5,2460367.31,-1370.81,0
ZTF18aahatvc,ZTF18aahatvc_20200527_P200_v5.ascii,53623687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7.19,0.0786,Ia-91T,0.0778,,2458996.5,2460367.31,-1370.81,0
ZTF18aahesrp,ZTF18aahesrp_20180410_P60_v1.ascii,53623688,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0.0754,Ia,0.051,,2458218.5,2459599.22,-1380.72,1
ZTF18aahfeiy,ZTF18aahfeiy_20180513_LT_v1.ascii,53623689,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0.0792,Ia,0.071,0.071256,2458251.5,2459596.24,-1344.74,1
ZTF18aahfeiy,ZTF18aahfeiy_20180514_P60_v1.ascii,53623690,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0.6986,Ia,0.071,0.071256,2458252.5,2459596.24,-1343.74,1
ZTF18aahfeiy,ZTF18aahfeiy_20180517_P200_v1.ascii,53623691,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0.0696,Ia,0.071,0.071256,2458255.5,2459596.24,-1340.74,1
ZTF18aahfgsk,ZTF18aahfgsk_20180411_APO_v1.ascii,53623692,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.64,0.0523,Ia,0.05377,0.05377,2458219.5,2458217.74,1.76,2
ZTF18aahfgyz,ZTF18aahfgyz_20180410_P200_v1.ascii,53623693,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.77,0.016,Ia-91bg,0.011,0.012012,2458218.5,2459600.33,-1381.83,1
ZTF18aahfjdt,ZTF18aahfjdt_20180419_P60_v1.ascii,53623694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,10.86,0.0453,AGN,0.048,,2458227.5,2459639.26,-1411.76,0
ZTF18aahfohe,ZTF18aahfohe_20180419_P60_v1.ascii,53623695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,9.19,0.0256,AGN,0.031,,2458227.5,2459957.4,-1729.9,0
ZTF18aahfohe,ZTF18aahfohe_20180513_DCT_v1.ascii,53623696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14.22,0.0282,AGN,0.031,,2458251.5,2459957.4,-1705.9,0
ZTF18aahfqbc,ZTF18aahfqbc_20180411_APO_v1.ascii,53623697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,15.38,0.0011,II,0.001,0.003319,2458219.5,2459596.26,-1376.76,1
ZTF18aahfxnn,ZTF18aahfxnn_20180410_P200_v1.ascii,53623698,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.45,0.0745,Ia,0.074,,2458218.5,2459609.28,-1390.78,1
ZTF18aahfzea,ZTF18aahfzea_20180421_P60_v1.ascii,53623699,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78,0.0245,Ia,0.025,0.02373,2458229.5,2459599.29,-1369.79,1
ZTF18aahfzea,ZTF18aahfzea_20180421_P60_v2.ascii,53623700,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78,0.0245,Ia,0.025,0.02373,2458229.5,2459599.29,-1369.79,1
ZTF18aahheaj,ZTF18aahheaj_20180411_APO_v1.ascii,53623701,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.03,0.0444,Ia,0.047,0.052717,2458219.5,2459609.3,-1389.8,1
ZTF18aahheaj,ZTF18aahheaj_20180414_LT_v1.ascii,53623702,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.67,0.0469,Ia,0.047,0.052717,2458222.5,2459609.3,-1386.8,1
ZTF18aahhenr,ZTF18aahhenr_20180411_APO_v1.ascii,53623703,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,0.0801,Ia-91T,0.078,0.076358,2458219.5,2459604.31,-1384.81,1
ZTF18aahhenr,ZTF18aahhenr_20180412_LT_v1.ascii,53623704,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72,0.0823,Ia-91T,0.078,0.076358,2458220.5,2459604.31,-1383.81,1
ZTF18aahhqih,ZTF18aahhqih_20180327_P60_v1.ascii,53623705,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,5.26,0.013,II,0.021,0.014253,2458204.5,2459639.25,-1434.75,1
ZTF18aahhzqn,ZTF18aahhzqn_20180421_P60_v1.ascii,53623706,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78,0.0341,Ib/c,0.034,0.031065,2458229.5,2459603.28,-1373.78,1
ZTF18aahhzqn,ZTF18aahhzqn_20180421_P60_v2.ascii,53623707,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83,0.0255,Ib/c,0.034,0.031065,2458229.5,2459603.28,-1373.78,1
ZTF18aahhzqn,ZTF18aahhzqn_20180502_NOT_v1.ascii,53623708,0,1,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.04,0.026,Ib/c,0.034,0.031065,2458240.5,2459603.28,-1362.78,1
ZTF18aahhzqn,ZTF18aahhzqn_20190403_Keck1_v1.ascii,53623709,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0.4337,Ib/c,0.034,0.031065,2458576.5,2459603.28,-1026.78,1
ZTF18aahijwe,ZTF18aahijwe_20180425_P60_v1.ascii,53623710,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,8.7,0.0576,AGN,0.0156,,2458233.5,2459612.37,-1378.87,0
ZTF18aahjafd,ZTF18aahjafd_20180421_APO_v1.ascii,53623711,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,0.0424,Ia,0.044,0.035883,2458229.5,2459615.22,-1385.72,1
ZTF18aahjaxz,ZTF18aahjaxz_20180419_P60_v1.ascii,53623712,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0.0448,Ia,0.04757,0.04757,2458227.5,2458230.73,-3.23,2
ZTF18aahjaxz,ZTF18aahjaxz_20180419_P60_v2.ascii,53623713,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0.0448,Ia,0.04757,0.04757,2458227.5,2458230.73,-3.23,2
ZTF18aahjaxz,ZTF18aahjaxz_20180419_P60_v3.ascii,53623714,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,6.74,0.0004,Ia,0.04757,0.04757,2458227.5,2458230.73,-3.23,2
ZTF18aahjaxz,ZTF18aahjaxz_20180419_P60_v4.ascii,53623715,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0.0448,Ia,0.04757,0.04757,2458227.5,2458230.73,-3.23,2
ZTF18aahjaxz,ZTF18aahjaxz_20180421_P60_v1.ascii,53623716,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.98,0.0445,Ia,0.04757,0.04757,2458229.5,2458230.73,-1.23,2
ZTF18aahjaxz,ZTF18aahjaxz_20180421_P60_v2.ascii,53623717,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.98,0.0445,Ia,0.04757,0.04757,2458229.5,2458230.73,-1.23,2
ZTF18aahjaxz,ZTF18aahjaxz_20180428_LT_v1.ascii,53623718,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0.294,Ia,0.04757,0.04757,2458236.5,2458230.73,5.77,2
ZTF18aahmhxu,ZTF18aahmhxu_20180422_P60_v2.ascii,53623719,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0.894,SLSN-II,0.167,,2458230.5,2459648.26,-1417.76,1
ZTF18aahmhxu,ZTF18aahmhxu_20180422_P60_v4.ascii,53623720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0.9788,SLSN-II,0.167,,2458230.5,2459648.26,-1417.76,1
ZTF18aahmhxu,ZTF18aahmhxu_20180428_LT_v1.ascii,53623721,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0.2817,SLSN-II,0.167,,2458236.5,2459648.26,-1411.76,1
ZTF18aahmhxu,ZTF18aahmhxu_20180517_P200_v1.ascii,53623722,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,5.94,0.1695,SLSN-II,0.167,,2458255.5,2459648.26,-1392.76,1
ZTF18aahmhxu,ZTF18aahmhxu_20180517_P200_v2.ascii,53623723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,4,0,0,0,9.64,0.1666,SLSN-II,0.167,,2458255.5,2459648.26,-1392.76,1
ZTF18aahmhxu,ZTF18aahmhxu_20180717_P200_v1.ascii,53623724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,3,0,0,0,0,0,0,11.17,0.1655,SLSN-II,0.167,,2458316.5,2459648.26,-1331.76,1
ZTF18aahmhxu,ZTF18aahmhxu_20181213_P200_v2.ascii,53623726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,16.32,0.1647,SLSN-II,0.167,,2458465.5,2459648.26,-1182.76,1
ZTF18aahmkac,ZTF18aahmkac_20190529_DCT_v1.ascii,53623727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,3,0,0,0,10.24,0.0666,CLAGN,0.0699,,2458632.5,2459925.33,-1292.83,0
ZTF18aahmxqa,ZTF18aahmxqa_20180409_P60_v2.ascii,53623728,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5.03,0.1906,Ib,0.03405,0.03405,2458217.5,2458216.92,0.58,2
ZTF18aahmxqa,ZTF18aahmxqa_20180409_P60_v5.ascii,53623729,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.86,0.0239,Ib,0.03405,0.03405,2458217.5,2458216.92,0.58,2
ZTF18aahmxqa,ZTF18aahmxqa_20180409_P60_v6.ascii,53623730,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38,0.0315,Ib,0.03405,0.03405,2458217.5,2458216.92,0.58,2
ZTF18aahmxqa,ZTF18aahmxqa_20180410_P200_v1.ascii,53623731,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.62,0.0263,Ib,0.03405,0.03405,2458218.5,2458216.92,1.58,2
ZTF18aahmxqa,ZTF18aahmxqa_20180417_NOT_v1.ascii,53623732,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0.0267,Ib,0.03405,0.03405,2458225.5,2458216.92,8.58,2
ZTF18aahmxqa,ZTF18aahmxqa_20180419_TNG_v1.ascii,53623733,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23,0.0265,Ib,0.03405,0.03405,2458227.5,2458216.92,10.58,2
ZTF18aahmxqa,ZTF18aahmxqa_20180514_Keck1_v1.ascii,53623734,0,0,0,0,0,0,0,0,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.36,0.0337,Ib,0.03405,0.03405,2458252.5,2458216.92,35.58,2
ZTF18aahmxqa,ZTF18aahmxqa_20180712_Keck1_v1.ascii,53623735,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,0.0322,Ib,0.03405,0.03405,2458311.5,2458216.92,94.58,2
ZTF18aahnnly,ZTF18aahnnly_20180508_P200_v1.ascii,53623736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12.13,0.0291,II,0.02789,0.02789,2458246.5,2458217.68,28.82,2
ZTF18aahpbal,ZTF18aahpbal_20180418_P60_v1.ascii,53623737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,13.05,0.0577,AGN,0.06,,2458226.5,2459603.23,-1376.73,0
ZTF18aahpbwz,ZTF18aahpbwz_20180426_P60_v1.ascii,53623738,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0.0563,Ic,0.069,,2458234.5,2459627.18,-1392.68,1
ZTF18aahpbwz,ZTF18aahpbwz_20180509_NOT_v1.ascii,53623739,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6.76,0.0602,Ic,0.069,,2458247.5,2459627.18,-1379.68,1
ZTF18aahpbwz,ZTF18aahpbwz_20180509_P60_v1.ascii,53623740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6.65,0.0491,Ic,0.069,,2458247.5,2459627.18,-1379.68,1
ZTF18aahpbwz,ZTF18aahpbwz_20180509_P60_v2.ascii,53623741,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7.01,0.2037,Ic,0.069,,2458247.5,2459627.18,-1379.68,1
ZTF18aahpbwz,ZTF18aahpbwz_20180509_P60_v3.ascii,53623742,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91,0.2165,Ic,0.069,,2458247.5,2459627.18,-1379.68,1
ZTF18aahpbwz,ZTF18aahpbwz_20180516_NOT_v1.ascii,53623743,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22,0.0599,Ic,0.069,,2458254.5,2459627.18,-1372.68,1
ZTF18aahpbwz,ZTF18aahpbwz_20180517_P200_v1.ascii,53623744,0,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9.61,0.0618,Ic,0.069,,2458255.5,2459627.18,-1371.68,1
ZTF18aahpbwz,ZTF18aahpbwz_20181110_Keck1_v1.ascii,53623745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,6.76,0.0504,Ic,0.069,,2458432.5,2459627.18,-1194.68,1
ZTF18aahptcq,ZTF18aahptcq_20180415_P60_v1.ascii,53623746,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12,0.0668,Ia,0.054,0.063542,2458223.5,2459606.23,-1382.73,1
ZTF18aahptcq,ZTF18aahptcq_20180415_P60_v2.ascii,53623747,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,0.0539,Ia,0.054,0.063542,2458223.5,2459606.23,-1382.73,1
ZTF18aahqfee,ZTF18aahqfee_20180513_DCT_v1.ascii,53623748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,16.41,0.039,IIP,0.04,0.04,2458251.5,2458258.69,-7.19,2
ZTF18aahqkbt,ZTF18aahqkbt_20180418_P60_v1.ascii,53623749,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97,0.0651,TDE,0.051,,2458226.5,2459631.19,-1404.69,0
ZTF18aahqkbt,ZTF18aahqkbt_20180513_DCT_v1.ascii,53623750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,8.12,0.0502,TDE,0.051,,2458251.5,2459631.19,-1379.69,0
ZTF18aahqkbt,ZTF18aahqkbt_20180517_P60_v1.ascii,53623751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,8.84,0.0521,TDE,0.051,,2458255.5,2459631.19,-1375.69,0
ZTF18aahqkbt,ZTF18aahqkbt_20180519_DCT_v1.ascii,53623752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10.54,0.0489,TDE,0.051,,2458257.5,2459631.19,-1373.69,0
ZTF18aahqkbt,ZTF18aahqkbt_20180520_P60_v1.ascii,53623753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,9.01,0.0485,TDE,0.051,,2458258.5,2459631.19,-1372.69,0
ZTF18aahqkbt,ZTF18aahqkbt_20180913_DCT_v1.ascii,53623754,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,0,1,0,5.46,0.0513,TDE,0.051,,2458374.5,2459631.19,-1256.69,0
ZTF18aahqkbt,ZTF18aahqkbt_20191023_DCT_v1.ascii,53623755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,8.45,0.0499,TDE,0.051,,2458779.5,2459631.19,-851.69,0
ZTF18aahqmsr,ZTF18aahqmsr_20180426_P60_v1.ascii,53623756,0,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,0.0652,Ia,0.064,,2458234.5,2459613.2,-1378.7,1
ZTF18aahshhp,ZTF18aahshhp_20200303_P60_v1.ascii,53623757,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56,0.0582,Ia,0.05959,,2458911.5,2460295.35,-1383.85,0
ZTF18aahtjsc,ZTF18aahtjsc_20190401_P60_v1.ascii,53623758,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,0.0582,Ia,0.0529,,2458574.5,2459957.27,-1382.77,0
ZTF18aahtkze,ZTF18aahtkze_20180513_DCT_v1.ascii,53623759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,18.43,0.0691,CLAGN,0.0693,,2458251.5,2460293.28,-2041.78,0
ZTF18aahuujv,ZTF18aahuujv_20190704_P200_v1.ascii,53623760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,13.04,0.0343,Ic,0.0343,,2458668.5,2460064.28,-1395.78,0
ZTF18aahuujv,ZTF18aahuujv_20190704_P60_v1.ascii,53623761,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,9.42,0.0458,Ic,0.0343,,2458668.5,2460064.28,-1395.78,0
ZTF18aahuujv,ZTF18aahuujv_20190708_P60_v1.ascii,53623762,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07,0.0543,Ic,0.0343,,2458672.5,2460064.28,-1391.78,0
